InfrastructureID,RatePerHour,MaxTime,Latitude,Longitude,TAVG,PRCP,TMAX,TMIN,OBJECTID,OBJECTID,Type,STYLE,MeterNumber,MapSymbol,Description,LifecycleStatus,Condition,HoursInEffect,Length_m,Width_m,AccessAisle,AccessAisleWidth_m,LoadingSide,DistanceToNearestLetdown_m,CrossSlope_percent,MeetsSDC16,NewSignageInstalled,CurbPainted,Location,CivicAddress,Comments,Owner,OwnerNotes,Custodian,CustodianNotes,geometry,geometry,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP_ATTRIBUTES,TAVG_ATTRIBUTES,TMAX_ATTRIBUTES,TMIN_ATTRIBUTES,OBJECTID,OBJECTID,Label,Direction,SHAPE_Length,Year,PDF,geometry,geometry
PSP000337,$3.00,90 MIN,48.42461905296372,-123.36259635634966,10.6,4.6,16.8,9.5,2330,261,metered,ELECTRIC VEHICLE,2915.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36599714521391 48.42748423601881),"LINESTRING (-123.35706665086482 48.421589709412736, -123.35705094641114 48.42166091811656)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,18/09/2022,",,a","H,,S",",,a",",,a",2330,261,6250(90),one,8.00002972113569,1990,,POINT (-123.36599714521391 48.42748423601881),"LINESTRING (-123.35706665086482 48.421589709412736, -123.35705094641114 48.42166091811656)"
PSP002216,Regular parking fees apply.,,48.421590187137,-123.36399746800963,11.2,6.2,15.8,5.5,19,262,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-272 View Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.3638054044696 48.42511956618813),"LINESTRING (-123.35635143332638 48.41430690282276, -123.35626941920562 48.414495646335105)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,19/09/2022,",,a","H,,S",",,a",",,a",19,262,7105(97),one,21.839877000764904,1997,,POINT (-123.3638054044696 48.42511956618813),"LINESTRING (-123.35635143332638 48.41430690282276, -123.35626941920562 48.414495646335105)"
PSP002223,Free,,48.447885734306624,-123.33420352771734,14.2,0.0,18.6,6.4,197,263,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33506163541432 48.44690464482426),"LINESTRING (-123.35758837241904 48.41638764651773, -123.35735097295421 48.4163617686123)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,20/09/2022,",,a","H,,S",",,a",",,a",197,263,2350(91),one,17.80006704438167,1991,,POINT (-123.33506163541432 48.44690464482426),"LINESTRING (-123.35758837241904 48.41638764651773, -123.35735097295421 48.4163617686123)"
PSP002225,Free,,48.450402435185545,-123.33049602634962,13.7,0.4,20.1,10.5,430,264,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33499999346992 48.44683484227543),"LINESTRING (-123.36151277397336 48.41209250551608, -123.36143486154117 48.41204261153987)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,21/09/2022,",,a","H,,S",",,a",",,a",430,264,1990(92),one,7.999938006786936,1992,,POINT (-123.33499999346992 48.44683484227543),"LINESTRING (-123.36151277397336 48.41209250551608, -123.36143486154117 48.41204261153987)"
PSP000511,$3.00,90 MIN,48.421938702858945,-123.3700394713415,14.6,0.2,19.3,8.0,529,265,metered,ELECTRIC VEHICLE,2518.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36636785301413 48.425932381530174),"LINESTRING (-123.35731446829553 48.41067551484197, -123.35727382966002 48.410957509621156)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,22/09/2022,",,a","H,,S",",,a",",,a",529,265,2420(91),one,31.489003233990296,1991,,POINT (-123.36636785301413 48.425932381530174),"LINESTRING (-123.35731446829553 48.41067551484197, -123.35727382966002 48.410957509621156)"
PSP000629,$3.00,40 MIN,48.43040780294945,-123.3706169235742,11.3,0.0,16.3,11.9,778,266,metered,ELECTRIC VEHICLE,4001.0,ELECTRIC VEHICLE,"$3.00/HR 40 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36964991148943 48.42796548598136),"LINESTRING (-123.3689623465831 48.40936094693561, -123.36891744611069 48.40954593074246)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,23/09/2022,",,a","H,,S",",,a",",,a",778,266,650(89),one,20.82859559722503,1989,,POINT (-123.36964991148943 48.42796548598136),"LINESTRING (-123.3689623465831 48.40936094693561, -123.36891744611069 48.40954593074246)"
PSP002221,Free,,48.45043291582458,-123.33179271885427,8.6,2.2,15.1,6.2,897,267,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33512756626244 48.44697372052767),"LINESTRING (-123.36867886111897 48.410288248996224, -123.3686279180265 48.41044663028706)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,24/09/2022,",,a","H,,S",",,a",",,a",897,267,2180(89),one,18.003969657240663,1989,,POINT (-123.33512756626244 48.44697372052767),"LINESTRING (-123.36867886111897 48.410288248996224, -123.3686279180265 48.41044663028706)"
PSP000594,$3.00,90 MIN,48.42568680859031,-123.36831719640297,13.7,0.0,18.5,3.2,911,268,metered,ELECTRIC VEHICLE,2760.0,ELECTRIC VEHICLE,"$3.00/HR 90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36616827797128 48.426593037050914),"LINESTRING (-123.37661828496401 48.41143091142232, -123.3763428957363 48.411298740686725)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,25/09/2022,",,a","H,,S",",,a",",,a",911,268,3900(90),one,25.122650711905028,1990,,POINT (-123.36616827797128 48.426593037050914),"LINESTRING (-123.37661828496401 48.41143091142232, -123.3763428957363 48.411298740686725)"
PSP002217,Regular parking fees apply.,,48.429816029519,-123.36262786358074,11.3,0.0,14.2,10.8,964,269,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-314 View Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36383062854003 48.425124276197295),"LINESTRING (-123.37438463150724 48.413104509632035, -123.37415912592489 48.41299505504477)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,26/09/2022,",,a","H,,S",",,a",",,a",964,269,1900(93),one,20.65144936978875,1993,,POINT (-123.36383062854003 48.425124276197295),"LINESTRING (-123.37438463150724 48.413104509632035, -123.37415912592489 48.41299505504477)"
PSP002219,$1.00,,48.42168178097475,-123.36097371024997,12.7,1.4,14.5,9.8,1160,270,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-266 Broughton Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36423665391007 48.42352540742386),"LINESTRING (-123.3748522271562 48.41434670590527, -123.37466423551354 48.414520094374694)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,27/09/2022,",,a","H,,S",",,a",",,a",1160,270,2510(93),one,23.768839393711755,1993,,POINT (-123.36423665391007 48.42352540742386),"LINESTRING (-123.3748522271562 48.41434670590527, -123.37466423551354 48.414520094374694)"
PSP000512,$3.00,90 MIN,48.42556816698606,-123.36703021362662,11.6,10.2,15.8,11.8,1241,271,metered,ELECTRIC VEHICLE,2517.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36637550222666 48.42590056610452),"LINESTRING (-123.36875507498513 48.41336222086377, -123.36858010112941 48.41364956388947)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,28/09/2022,",,a","H,,S",",,a",",,a",1241,271,180(91),one,34.464196134808695,1991,,POINT (-123.36637550222666 48.42590056610452),"LINESTRING (-123.36875507498513 48.41336222086377, -123.36858010112941 48.41364956388947)"
PSP002213,Regular parking fees apply.,,48.432711295033045,-123.36417280214985,11.0,0.0,15.2,9.0,1295,272,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-311 Centennial Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36523880035865 48.42928492068114),"LINESTRING (-123.36901716334005 48.4145306948716, -123.36862273191358 48.41443299878246)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,29/09/2022,",,a","H,,S",",,a",",,a",1295,272,330(91),one,31.141380123300927,1991,,POINT (-123.36523880035865 48.42928492068114),"LINESTRING (-123.36901716334005 48.4145306948716, -123.36862273191358 48.41443299878246)"
PSP002224,Free,,48.447487272014335,-123.33588874177285,12.1,0.0,19.4,6.2,1347,273,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33503134187147 48.44686831337391),"LINESTRING (-123.36869990964567 48.41678402482617, -123.36868911788817 48.416961761139234)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,30/09/2022,",,a","H,,S",",,a",",,a",1347,273,5000(90),one,19.77240313668654,1990,,POINT (-123.33503134187147 48.44686831337391),"LINESTRING (-123.36869990964567 48.41678402482617, -123.36868911788817 48.416961761139234)"
PSP002215,Regular parking fees apply.,,48.42249188996293,-123.35965072083762,11.5,0.0,18.4,6.1,1352,274,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-282 Johnson Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36311291185856 48.42718754138419),"LINESTRING (-123.36561091826434 48.41768762018001, -123.36560120793399 48.417946830905606)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,1/10/2022,",,a","H,,S",",,a",",,a",1352,274,5610(83),one,28.821514420301245,1983,,POINT (-123.36311291185856 48.42718754138419),"LINESTRING (-123.36561091826434 48.41768762018001, -123.36560120793399 48.417946830905606)"
PSP000628,$3.00,40 MIN,48.42334585063759,-123.37271367550917,11.2,0.0,18.3,5.1,1366,275,metered,ELECTRIC VEHICLE,4002.0,ELECTRIC VEHICLE,"$3.00/HR 40 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36965113732748 48.42798782134413),"LINESTRING (-123.36586977394703 48.41934308318358, -123.36603219045723 48.419609474496255)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2/10/2022,",,a","H,,S",",,a",",,a",1366,275,5970(90),one,31.95631169406496,1990,,POINT (-123.36965113732748 48.42798782134413),"LINESTRING (-123.36586977394703 48.41934308318358, -123.36603219045723 48.419609474496255)"
PSP002230,Free,,48.44920724736199,-123.33493451582568,14.1,0.0,21.3,5.1,1472,276,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33485679963307 48.44747080705489),"LINESTRING (-123.36861794415576 48.418946361414285, -123.36861993608721 48.419221690865335)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,3/10/2022,",,a","H,,S",",,a",",,a",1472,276,4840(90),one,30.604600001289903,1990,,POINT (-123.33485679963307 48.44747080705489),"LINESTRING (-123.36861794415576 48.418946361414285, -123.36861993608721 48.419221690865335)"
PSP002218,$1.00,,48.41903143544615,-123.36165619541978,11.0,0.0,15.6,8.4,1512,277,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-275 Broughton Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36421862669972 48.42352067382447),"LINESTRING (-123.36783442059772 48.42036561924436, -123.36741801762064 48.420290724505875)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,4/10/2022,",,a","H,,S",",,a",",,a",1512,277,10070(90),one,31.913843254158312,1990,,POINT (-123.36421862669972 48.42352067382447),"LINESTRING (-123.36783442059772 48.42036561924436, -123.36741801762064 48.420290724505875)"
PSP002229,Free,,48.452173749196376,-123.33078809390761,12.3,0.0,14.4,7.7,1654,278,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33482030106688 48.44747019892521),"LINESTRING (-123.36554336028333 48.419975067460605, -123.36525675200267 48.41992236173662)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,5/10/2022,",,a","H,,S",",,a",",,a",1654,278,4280(90),one,22.00017213384537,1990,,POINT (-123.33482030106688 48.44747019892521),"LINESTRING (-123.36554336028333 48.419975067460605, -123.36525675200267 48.41992236173662)"
PSP000336,$3.00,90 MIN,48.42802588091125,-123.3611377599805,16.6,8.6,20.0,10.3,1674,279,metered,ELECTRIC VEHICLE,2916.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.365989449514 48.42751623148886),"LINESTRING (-123.364994209379 48.419194003777555, -123.36480414951545 48.41938490059861)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,6/10/2022,",,a","H,,S",",,a",",,a",1674,279,4190(89),one,25.455937877157787,1989,,POINT (-123.365989449514 48.42751623148886),"LINESTRING (-123.364994209379 48.419194003777555, -123.36480414951545 48.41938490059861)"
PSP002214,Regular parking fees apply.,,48.42525533637534,-123.37155473213892,12.6,15.8,20.8,14.1,1767,280,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-332 Bastion Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36887795320854 48.426628480316126),"LINESTRING (-123.36167078370006 48.41802532587022, -123.36152236665528 48.418181473079905)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,7/10/2022,",,a","H,,S",",,a",",,a",1767,280,2230(90),one,20.538854394451192,1990,,POINT (-123.36887795320854 48.426628480316126),"LINESTRING (-123.36167078370006 48.41802532587022, -123.36152236665528 48.418181473079905)"
PSP000595,$3.00,90 MIN,48.425363451504666,-123.3636044195567,9.1,21.2,15.9,6.5,1771,281,metered,ELECTRIC VEHICLE,2761.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36615993680712 48.42662772725535),"LINESTRING (-123.36177644961884 48.42042684662558, -123.36155831963713 48.420337973374494)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,8/10/2022,",,a","H,,S",",,a",",,a",1771,281,2140(90),one,18.922392658251283,1990,,POINT (-123.36615993680712 48.42662772725535),"LINESTRING (-123.36177644961884 48.42042684662558, -123.36155831963713 48.420337973374494)"
PSP002228,Free,,48.449883589852966,-123.33653845516945,8.5,0.0,14.0,3.6,1843,282,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33478487955135 48.44747030197307),"LINESTRING (-123.36288632235107 48.42150655054192, -123.36290734199777 48.421674500147205)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,9/10/2022,",,a","H,,S",",,a",",,a",1843,282,8140(90),one,18.73310557031638,1990,,POINT (-123.33478487955135 48.44747030197307),"LINESTRING (-123.36288632235107 48.42150655054192, -123.36290734199777 48.421674500147205)"
PSP002226,Free,,48.45153039625294,-123.33580810746155,11.7,0.0,18.0,3.2,1896,283,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33471403182557 48.447469793727436),"LINESTRING (-123.36391846083238 48.4215223393721, -123.36376548490796 48.421397657713946)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,10/10/2022,",,a","H,,S",",,a",",,a",1896,283,1440(89),one,17.89336311554201,1989,,POINT (-123.33471403182557 48.447469793727436),"LINESTRING (-123.36391846083238 48.4215223393721, -123.36376548490796 48.421397657713946)"
PSP002214,$1.00,,48.42508973277004,-123.37364894028475,16.2,0.0,20.9,6.2,1944,284,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-332 Bastion Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.3690247088614 48.426456369317435),"LINESTRING (-123.37070511352394 48.41797922411152, -123.37021840820557 48.41801682673099)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,11/10/2022,",,a","H,,S",",,a",",,a",1944,284,5310(92),one,36.253852869002834,1992,,POINT (-123.3690247088614 48.426456369317435),"LINESTRING (-123.37070511352394 48.41797922411152, -123.37021840820557 48.41801682673099)"
PSP002375,M-SAT $2.50 SUN Free,$15 Daily Max Rate,48.429353949877076,-123.36210925448168,15.7,2.0,16.6,11.8,1998,285,metered,ELECTRIC VEHICLE,9292.0,ACCESSIBLE,Hourly Rate M-SAT $2.50 SUN Free; Max Time $15 Daily Max Rate,ACT,2.0,M-SAT 8AM-8PM,5.0,3.0,Yes,2.5,Right Side,5.0 to elevator,0.8,No,No,No,View St Parkade - 5th Floor,743 View St,EV charging station,VC,,VC,,POINT (-123.36363854537153 48.425023679468126),"LINESTRING (-123.37197638796613 48.418507327028415, -123.37186601708122 48.41869608145159)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,12/10/2022,",,a","H,,S",",,a",",,a",1998,285,2770(90),one,22.5142799227574,1990,,POINT (-123.36363854537153 48.425023679468126),"LINESTRING (-123.37197638796613 48.418507327028415, -123.37186601708122 48.41869608145159)"
