latitude,longitude,charging_points,power_output,operational_score,accessibility_score,station_density,station_density_normalized,operator,connection_type,current_type,charging_capacity,station_score
-35.35449482,145.7250054,1,50.0,0.5,0.5,61.0,0.2,NRMA,CCS (Type 2),DC,50.0,0.29500000000000004
-36.127317,144.748147,1,50.0,0.5,0.5,61.0,0.2,Evie,CHAdeMO,DC,50.0,0.29500000000000004
-37.5658385,149.1509591,1,50.0,0.5,0.5,17.0,0.05333333333333334,Evie,CHAdeMO,DC,50.0,0.26566666666666666
-33.90707057,151.2240912,1,25.0,0.5,0.5,222.0,0.7366666666666667,Jolt,CCS (Type 2),DC,25.0,0.3998333333333334
-36.41589877,148.6197817,2,50.0,0.5,0.5,54.0,0.17666666666666667,NRMA,CCS (Type 2),DC,100.0,0.29533333333333334
-31.87711538,115.7766895,2,22.0,0.5,0.5,177.0,0.5866666666666667,Tesla (Tesla-only charging),Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-35.30400852,139.5011618,6,250.0,0.5,0.5,22.0,0.07,Tesla (including non-tesla),CCS (Type 2),DC,1500.0,0.41400000000000003
-38.17221954,144.3678792,1,22.0,0.5,0.5,301.0,1.0,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.4522
-33.67606088,151.303258,1,25.0,0.5,0.5,222.0,0.7366666666666667,Jolt,CCS (Type 2),DC,25.0,0.3998333333333334
-35.709931,150.17774,1,50.0,0.5,0.5,54.0,0.17666666666666667,Evie,CCS (Type 2),DC,50.0,0.29033333333333333
-30.02045011,148.1160019,1,50.0,0.5,0.5,5.0,0.013333333333333334,NRMA,CCS (Type 2),DC,50.0,0.25766666666666665
-29.960446,146.85743,1,50.0,0.5,0.5,3.0,0.006666666666666667,NRMA,CCS (Type 2),DC,50.0,0.25633333333333336
-30.088249,145.93511,1,50.0,0.5,0.5,3.0,0.006666666666666667,NRMA,CCS (Type 2),DC,50.0,0.25633333333333336
-31.564631,147.196936,1,50.0,0.5,0.5,11.0,0.03333333333333333,NRMA,CCS (Type 2),DC,50.0,0.26166666666666666
-31.498833,145.83757,1,50.0,0.5,0.5,1.0,0.0,NRMA,CCS (Type 2),DC,50.0,0.255
-31.55748025,143.3859081,1,75.0,0.5,0.5,3.0,0.006666666666666667,NRMA,CCS (Type 2),DC,75.0,0.25883333333333336
-31.95975464,141.4596153,1,50.0,0.5,0.5,3.0,0.006666666666666667,NRMA,CCS (Type 2),DC,50.0,0.25633333333333336
-34.188998,142.162212,1,50.0,0.5,0.5,12.0,0.03666666666666667,NRMA,CCS (Type 2),DC,50.0,0.26233333333333336
-34.28568986,140.6035529,1,50.0,0.5,0.5,12.0,0.03666666666666667,NRMA,CCS (Type 2),DC,50.0,0.26233333333333336
-34.52468545,138.9580414,1,50.0,0.5,0.5,95.0,0.31333333333333335,NRMA,CCS (Type 2),DC,50.0,0.31766666666666665
-34.63949338,143.5644883,1,50.0,0.5,0.5,12.0,0.03666666666666667,NRMA,CCS (Type 2),DC,50.0,0.26233333333333336
-34.50867858,144.8429066,1,50.0,0.5,0.5,7.0,0.02,NRMA,CCS (Type 2),DC,50.0,0.259
-33.92362579,147.203663,1,50.0,0.5,0.5,42.0,0.13666666666666666,NRMA,CCS (Type 2),DC,50.0,0.2823333333333333
-34.44602849,147.5343912,1,50.0,0.5,0.5,42.0,0.13666666666666666,NRMA,CCS (Type 2),DC,50.0,0.2823333333333333
-33.84612363,121.9018104,2,22.0,0.5,0.5,7.0,0.02,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.2584
-34.80770298,150.6369617,2,22.0,0.5,0.5,222.0,0.7366666666666667,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.4017333333333334
-35.10840738,147.3739706,1,50.0,0.5,0.5,42.0,0.13666666666666666,NRMA,CCS (Type 2),DC,50.0,0.2823333333333333
-34.78231984,149.2667863,1,7.2,0.5,0.5,42.0,0.13666666666666666,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),7.2,0.2780533333333333
51.9062186,-8.948307057,4,22.0,0.5,0.5,,,EV-Box,Type 2 (Socket Only),AC (Three-Phase),88.0,
-31.48695074,118.2598717,1,7.0,0.5,0.5,23.0,0.07333333333333333,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),7.0,0.26536666666666664
-31.48275554,118.2687428,1,24.0,0.5,0.5,23.0,0.07333333333333333,Chargefox,CCS (Type 2),DC,24.0,0.2670666666666667
-32.34926843,116.049883,1,14.4,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),14.4,0.36877333333333334
-32.93603654,117.1674145,1,7.0,0.5,0.5,23.0,0.07333333333333333,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Single-Phase),7.0,0.26536666666666664
-33.30772087,117.3461619,1,7.2,0.5,0.5,23.0,0.07333333333333333,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Single-Phase),7.2,0.26538666666666666
-34.22327307,118.21595,1,14.4,0.5,0.5,23.0,0.07333333333333333,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),14.4,0.26610666666666666
-34.97559341,116.7349327,1,14.4,0.5,0.5,31.0,0.1,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),14.4,0.27144
-34.63065448,116.1237851,1,11.0,0.5,0.5,31.0,0.1,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.2711
-34.44411441,116.0365383,1,11.0,0.5,0.5,31.0,0.1,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.2711
-33.9537519,115.0600736,1,22.0,0.5,0.5,31.0,0.1,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.2722
-33.10288927,115.6890872,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-31.9491658,115.8605069,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-31.95054937,115.8601033,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-31.95535658,115.8529214,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-31.95691211,115.8606546,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-16.47409221,145.3490097,2,7.0,0.5,0.5,2.0,0.0033333333333333335,(Unknown Operator),Type 2 (Socket Only),Unknown,14.0,0.25206666666666666
-16.52676225,145.4629016,2,50.0,0.5,0.5,2.0,0.0033333333333333335,Queensland Electric Super Highway,CCS (Type 2),DC,100.0,0.26066666666666666
-16.92051924,145.779033,2,50.0,0.5,0.5,6.0,0.016666666666666666,Queensland Electric Super Highway,CCS (Type 2),DC,100.0,0.26333333333333336
-17.52353074,146.0267973,2,50.0,0.5,0.5,6.0,0.016666666666666666,Queensland Electric Super Highway,CCS (Type 2),DC,100.0,0.26333333333333336
-17.93489954,145.924059,1,50.0,0.5,0.5,6.0,0.016666666666666666,Queensland Electric Super Highway,CCS (Type 2),DC,50.0,0.25833333333333336
-18.26261441,146.0246214,2,50.0,0.5,0.5,6.0,0.016666666666666666,Queensland Electric Super Highway,CCS (Type 2),DC,100.0,0.26333333333333336
-19.31935003,146.828461,2,350.0,0.5,0.5,8.0,0.023333333333333334,Evie,CCS (Type 2),DC,700.0,0.32466666666666666
-19.32335851,146.7583755,2,50.0,0.5,0.5,8.0,0.023333333333333334,Queensland Electric Super Highway,CCS (Type 2),DC,100.0,0.26466666666666666
-19.57386493,147.4055658,2,50.0,0.5,0.5,6.0,0.016666666666666666,Queensland Electric Super Highway,CCS (Type 2),DC,100.0,0.26333333333333336
-20.01675311,148.2489131,3,50.0,0.5,0.5,6.0,0.016666666666666666,Queensland Electric Super Highway,CCS (Type 2),DC,150.0,0.26833333333333337
-20.40247368,148.5815488,1,50.0,0.5,0.5,6.0,0.016666666666666666,Queensland Electric Super Highway,CCS (Type 2),DC,50.0,0.25833333333333336
-21.1393555,149.1850371,3,50.0,0.5,0.5,3.0,0.006666666666666667,Queensland Electric Super Highway,CCS (Type 2),DC,150.0,0.26633333333333337
-21.9085028,149.4105121,2,50.0,0.5,0.5,3.0,0.006666666666666667,Queensland Electric Super Highway,CCS (Type 2),DC,100.0,0.26133333333333336
-22.82792885,149.9324999,3,50.0,0.5,0.5,3.0,0.006666666666666667,Queensland Electric Super Highway,CCS (Type 2),DC,150.0,0.26633333333333337
-26.40867974,153.0461334,1,50.0,0.5,0.5,29.0,0.09333333333333334,Evie,CCS (Type 2),DC,50.0,0.27366666666666667
-27.24299801,153.014657,3,50.0,0.5,0.5,103.0,0.34,Queensland Electric Super Highway,CCS (Type 2),DC,150.0,0.333
-33.86602669,151.0644397,1,25.0,0.5,0.5,222.0,0.7366666666666667,(Unknown Operator),CCS (Type 2),DC,25.0,0.3998333333333334
-34.84180413,148.9128633,1,22.0,0.5,0.5,42.0,0.13666666666666666,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.2795333333333333
-33.42576791,149.5814199,1,22.0,0.5,0.5,42.0,0.13666666666666666,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.2795333333333333
-33.6769733,150.2816268,2,22.0,0.5,0.5,42.0,0.13666666666666666,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.28173333333333334
-33.72802456,150.3007286,2,22.0,0.5,0.5,222.0,0.7366666666666667,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.4017333333333334
-33.76965244,150.6718699,2,22.0,0.5,0.5,222.0,0.7366666666666667,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.4017333333333334
-23.38214686,150.5135517,1,50.0,0.5,0.5,8.0,0.023333333333333334,Queensland Electric Super Highway,CCS (Type 2),DC,50.0,0.25966666666666666
-24.98953,151.9531096,1,50.0,0.5,0.5,29.0,0.09333333333333334,Queensland Electric Super Highway,CCS (Type 2),DC,50.0,0.27366666666666667
-25.99419814,152.5626942,1,50.0,0.5,0.5,29.0,0.09333333333333334,Queensland Electric Super Highway,CCS (Type 2),DC,50.0,0.27366666666666667
-26.18854334,152.6657423,1,50.0,0.5,0.5,29.0,0.09333333333333334,Queensland Electric Super Highway,CCS (Type 2),DC,50.0,0.27366666666666667
-27.41511235,153.0772424,4,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,200.0,0.338
-28.16382523,153.5149273,1,50.0,0.5,0.5,103.0,0.34,Queensland Electric Super Highway,CHAdeMO,DC,50.0,0.323
-28.16693741,153.5363487,1,75.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,75.0,0.3255
-28.63571944,153.5533012,1,50.0,0.5,0.5,103.0,0.34,NRMA,CCS (Type 2),DC,50.0,0.323
-29.6880732,152.933538,1,50.0,0.5,0.5,19.0,0.06,NRMA,CCS (Type 2),DC,50.0,0.267
-30.70997089,152.919823,2,350.0,0.5,0.5,19.0,0.06,Evie,CCS (Type 2),DC,700.0,0.332
-32.29262679,115.7466448,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-32.27045412,115.7556196,1,0.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),0.0,0.36733333333333335
-31.9522099,116.1670553,1,2.5,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type I (AS 3112),AC (Single-Phase),2.5,0.3675833333333333
-36.21868818,149.1336316,3,50.0,0.5,0.5,54.0,0.17666666666666667,Chargefox,CHAdeMO,DC,150.0,0.30033333333333334
-37.83372548,147.606616,1,22.0,0.5,0.5,17.0,0.05333333333333334,Chargefox,Type 2 (Socket Only),Unknown,22.0,0.26286666666666664
-38.11202432,147.0631064,2,50.0,0.5,0.5,17.0,0.05333333333333334,Evie,CHAdeMO,DC,100.0,0.27066666666666667
-35.7174603,147.3177524,1,50.0,0.5,0.5,54.0,0.17666666666666667,NRMA,CCS (Type 2),DC,50.0,0.29033333333333333
-34.82341194,148.3253725,1,50.0,0.5,0.5,42.0,0.13666666666666666,NRMA,CCS (Type 2),DC,50.0,0.2823333333333333
-31.99565595,115.8832936,1,7.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type I (AS 3112),AC (Single-Phase),7.0,0.3680333333333333
-32.53111567,115.7203028,1,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.3695333333333333
-31.99573705,115.8856487,1,7.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Single-Phase),7.0,0.3680333333333333
-35.27711512,147.7361127,2,350.0,0.5,0.5,54.0,0.17666666666666667,Evie,CCS (Type 2),DC,700.0,0.35533333333333333
-27.85520251,153.3101029,2,350.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,700.0,0.388
-31.99911047,115.9157275,1,24.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),CCS (Type 2),DC,24.0,0.36973333333333336
-31.19020425,117.036128,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-32.27602955,115.7642663,1,0.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),0.0,0.36733333333333335
-30.28724892,116.6664654,1,11.0,0.5,0.5,18.0,0.056666666666666664,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.2624333333333333
-30.88814281,116.7150479,1,4.0,0.5,0.5,18.0,0.056666666666666664,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),4.0,0.2617333333333334
-30.97374986,116.2124913,1,22.0,0.5,0.5,18.0,0.056666666666666664,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.2635333333333333
-31.35096538,115.9041818,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-31.34975444,115.9047936,1,18.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),18.0,0.36913333333333337
-31.35612982,115.7126331,1,11.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.36843333333333333
-31.53857964,116.0737344,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-31.58141954,115.983438,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-31.54984908,116.4644023,1,11.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.36843333333333333
-31.65383836,116.6727571,1,11.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.36843333333333333
-31.74992628,116.6829411,1,11.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.36843333333333333
-31.89025705,116.7767352,1,11.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.36843333333333333
-32.10514235,116.9265219,1,11.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.36843333333333333
-32.01158785,117.400444,2,22.0,0.5,0.5,23.0,0.07333333333333333,Exploren,Type 2 (Socket Only),AC (Three-Phase),44.0,0.2690666666666667
-32.3305321,117.8740088,1,17.0,0.5,0.5,23.0,0.07333333333333333,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),17.0,0.26636666666666664
-32.66897566,118.1612138,1,22.0,0.5,0.5,23.0,0.07333333333333333,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.26686666666666664
-30.74815424,121.471472,1,11.0,0.5,0.5,6.0,0.016666666666666666,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.25443333333333334
-30.75181001,121.4673604,1,11.0,0.5,0.5,6.0,0.016666666666666666,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.25443333333333334
-30.77479459,121.4411345,1,22.0,0.5,0.5,6.0,0.016666666666666666,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25553333333333333
-31.26144171,120.0211535,1,22.0,0.5,0.5,23.0,0.07333333333333333,(Unknown Operator),Tesla (Model S/X),AC (Three-Phase),22.0,0.26686666666666664
-27.91421001,120.6978594,1,22.0,0.5,0.5,1.0,0.0,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.2522
-19.7561677,120.6712446,1,17.0,0.5,0.5,2.0,0.0033333333333333335,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),17.0,0.25236666666666663
-22.69442531,117.797678,1,11.0,0.5,0.5,4.0,0.01,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.2531
-22.81847559,127.7637598,1,17.0,0.5,0.5,1.0,0.0,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),17.0,0.2517
-31.81757472,128.2246508,1,11.0,0.5,0.5,3.0,0.006666666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.25243333333333334
-31.02057908,115.3323602,3,250.0,0.5,0.5,18.0,0.056666666666666664,Tesla (Tesla-only charging),CCS (Type 2),DC,750.0,0.3363333333333334
-31.89968661,127.0205026,1,22.0,0.5,0.5,4.0,0.01,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.2542
-32.0377987,126.0975361,1,11.0,0.5,0.5,4.0,0.01,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.2531
-30.3895548,115.5010305,1,11.0,0.5,0.5,18.0,0.056666666666666664,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.2624333333333333
-28.34648854,116.6829295,1,22.0,0.5,0.5,10.0,0.03,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.2582
-29.19978237,115.4480773,1,17.0,0.5,0.5,18.0,0.056666666666666664,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),17.0,0.26303333333333334
-25.92735394,113.5320664,1,11.0,0.5,0.5,5.0,0.013333333333333334,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.25376666666666664
-24.88363368,113.6583321,1,11.0,0.5,0.5,6.0,0.016666666666666666,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.25443333333333334
-24.88005804,113.6529996,1,22.0,0.5,0.5,6.0,0.016666666666666666,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25553333333333333
-23.14422751,113.7690178,1,14.0,0.5,0.5,6.0,0.016666666666666666,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),14.0,0.25473333333333337
-21.64964974,115.1315741,1,11.0,0.5,0.5,5.0,0.013333333333333334,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.25376666666666664
-20.73734473,116.8453866,1,11.0,0.5,0.5,3.0,0.006666666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.25243333333333334
-20.84015689,117.835765,1,7.0,0.5,0.5,4.0,0.01,(Unknown Operator),IEC 60309 5-pin,AC (Three-Phase),7.0,0.2527
-20.37688368,118.6353073,1,22.0,0.5,0.5,2.0,0.0033333333333333335,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25286666666666663
-19.76932842,121.0918486,1,3.0,0.5,0.5,2.0,0.0033333333333333335,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),3.0,0.25096666666666667
-18.51736386,121.8157858,1,11.0,0.5,0.5,9.0,0.02666666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.25643333333333335
-18.33053714,122.0821697,1,17.0,0.5,0.5,9.0,0.02666666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),17.0,0.25703333333333334
-17.29234905,123.6110307,1,22.0,0.5,0.5,9.0,0.02666666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25753333333333334
-18.21063715,125.5817176,2,22.0,0.5,0.5,3.0,0.006666666666666667,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),44.0,0.25573333333333337
-18.79951571,126.5377265,1,11.0,0.5,0.5,1.0,0.0,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.2511
-18.22464745,127.6717188,1,11.0,0.5,0.5,5.0,0.013333333333333334,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.25376666666666664
-18.22312232,127.6706506,1,11.0,0.5,0.5,5.0,0.013333333333333334,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.25376666666666664
-15.59733166,128.2786346,1,11.0,0.5,0.5,3.0,0.006666666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),Unknown,11.0,0.25243333333333334
-28.85757451,153.5617322,3,84.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,252.0,0.3432
-29.56068494,153.1490837,2,350.0,0.5,0.5,19.0,0.06,Evie,CCS (Type 2),DC,700.0,0.332
-32.06248947,115.9168905,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Tesla (Model S/X),AC (Three-Phase),44.0,0.37173333333333336
-23.19899524,117.6707778,1,50.0,0.5,0.5,1.0,0.0,(Unknown Operator),CCS (Type 2),DC,50.0,0.255
-31.76527979,115.9862496,2,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-33.78064948,151.1342189,2,8.0,0.5,0.5,222.0,0.7366666666666667,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Single-Phase),16.0,0.39893333333333336
-33.737245,151.0710699,2,9.0,0.5,0.5,222.0,0.7366666666666667,Exploren,Type 2 (Socket Only),Unknown,18.0,0.39913333333333334
-33.78254134,151.1230831,1,22.0,0.5,0.5,222.0,0.7366666666666667,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),22.0,0.3995333333333333
-37.61620234,144.9147634,2,22.0,0.5,0.5,301.0,1.0,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),44.0,0.4544
-37.72345025,144.9211199,3,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),66.0,0.4566
-33.77520838,151.1095032,6,12.0,0.5,0.5,222.0,0.7366666666666667,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),72.0,0.4045333333333333
-35.1920963,149.0850258,1,7.0,0.5,0.5,42.0,0.13666666666666666,(Unknown Operator),Type 2 (Socket Only),AC (Single-Phase),7.0,0.2780333333333333
-34.84109673,148.9124468,1,50.0,0.5,0.5,42.0,0.13666666666666666,NRMA,CCS (Type 2),DC,50.0,0.2823333333333333
-34.74788823,149.7496208,3,350.0,0.5,0.5,42.0,0.13666666666666666,Chargefox,CCS (Type 2),DC,1050.0,0.3823333333333333
-37.75117622,144.7743297,1,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),Unknown,22.0,0.4522
-37.72243935,144.572334,2,50.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,100.0,0.46
-37.69674198,144.7820524,2,350.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,700.0,0.52
-34.75614119,149.7205617,1,7.0,0.5,0.5,42.0,0.13666666666666666,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Single-Phase),7.0,0.2780333333333333
-34.74763967,149.7293104,2,22.0,0.5,0.5,42.0,0.13666666666666666,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.28173333333333334
-34.92404614,117.7908841,1,22.0,0.5,0.5,23.0,0.07333333333333333,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Three-Phase),22.0,0.26686666666666664
57.26298371,-3.739890068,1,7.4,0.5,0.5,1.0,0.0,(Unknown Operator),Type 2 (Socket Only),AC (Single-Phase),7.4,0.25074
-37.56123519,143.8625084,4,350.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,1400.0,0.5900000000000001
-37.68297141,145.0710166,2,50.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,100.0,0.46
-37.77388004,144.9618006,4,80.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,320.0,0.48200000000000004
-37.74104152,144.9701497,4,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,200.0,0.47000000000000003
-37.7189376,144.9615007,1,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,50.0,0.455
-37.70252996,144.9695198,1,25.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,25.0,0.4525
-37.97128124,145.2236966,2,350.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,700.0,0.52
-37.90730011,145.1320779,2,22.0,0.5,0.5,301.0,1.0,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.4544
-37.81312694,145.228832,4,22.0,0.5,0.5,301.0,1.0,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),88.0,0.4588
-36.71111886,142.2019458,4,350.0,0.5,0.5,32.0,0.10333333333333333,Chargefox,CCS (Type 2),DC,1400.0,0.4106666666666667
-36.45471076,142.0259179,1,22.0,0.5,0.5,32.0,0.10333333333333333,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),22.0,0.27286666666666665
-37.281725,142.9306289,2,22.8,0.5,0.5,19.0,0.06,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),45.6,0.26656
-32.67002628,118.1556316,1,22.0,0.5,0.5,23.0,0.07333333333333333,(Unknown Operator),Tesla (Model S/X),AC (Three-Phase),22.0,0.26686666666666664
