,NB_SCATS_SITE,QT_INTERVAL_COUNT,NB_DETECTOR,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,NM_REGION,CT_RECORDS,QT_VOLUME_24HOUR,CT_ALARM_24HOUR,Location
5761,6665,2025-01-01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/CHURCH ST
5762,6665,2025-01-01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/CHURCH ST
5763,6665,2025-01-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/CHURCH ST
5764,6665,2025-01-01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/CHURCH ST
5765,6665,2025-01-01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/CHURCH ST
5766,6665,2025-01-01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/CHURCH ST
5767,6670,2025-01-01,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,2,0,2,1,2,3,1,2,0,0,0,3,1,1,0,3,2,2,0,3,4,0,0,4,1,0,1,0,1,0,0,1,1,2,3,4,1,1,1,1,3,1,0,0,1,1,0,0,1,1,0,0,0,VIC,96,73,0,MORWELL-TRARALGON/MONASH WAY
5768,6670,2025-01-01,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,2,0,2,1,2,3,1,2,0,0,0,3,1,1,0,3,2,2,0,3,4,0,0,4,1,0,1,0,1,0,0,1,1,2,3,4,1,1,1,1,3,1,0,0,1,1,0,0,1,1,0,0,0,VIC,96,73,0,MORWELL-TRARALGON/MONASH WAY
5769,6670,2025-01-01,2,7,15,8,9,8,4,4,2,6,3,0,1,6,2,0,4,2,1,4,4,2,8,3,3,4,1,7,3,6,3,10,8,8,8,10,9,18,14,17,11,16,22,17,28,26,21,22,25,27,32,29,32,28,26,24,29,27,31,30,29,24,20,23,23,23,17,24,13,13,25,21,22,24,9,16,21,22,13,14,15,14,10,17,18,10,11,12,8,7,6,3,4,6,5,5,5,VIC,96,1287,0,MORWELL-TRARALGON/MONASH WAY
5770,6670,2025-01-01,2,7,15,8,9,8,4,4,2,6,3,0,1,6,2,0,4,2,1,4,4,2,8,3,3,4,1,7,3,6,3,10,8,8,8,10,9,18,14,17,11,16,22,17,28,26,21,22,25,27,32,29,32,28,26,24,29,27,31,30,29,24,20,23,23,23,17,24,13,13,25,21,22,24,9,16,21,22,13,14,15,14,10,17,18,10,11,12,8,7,6,3,4,6,5,5,5,VIC,96,1287,0,MORWELL-TRARALGON/MONASH WAY
5771,6670,2025-01-01,3,1,2,2,2,2,0,0,3,1,0,0,0,2,0,1,0,1,1,2,0,0,0,0,1,0,0,0,2,2,0,3,5,6,5,7,7,8,7,9,17,16,25,11,19,27,27,23,23,22,22,22,26,21,18,20,9,21,18,19,16,20,10,14,15,11,13,11,9,11,6,12,15,12,7,6,15,12,2,7,6,3,3,5,9,5,1,5,4,2,1,1,1,0,1,2,1,VIC,96,762,0,MORWELL-TRARALGON/MONASH WAY
5772,6670,2025-01-01,3,1,2,2,2,2,0,0,3,1,0,0,0,2,0,1,0,1,1,2,0,0,0,0,1,0,0,0,2,2,0,3,5,6,5,7,7,8,7,9,17,16,25,11,19,27,27,23,23,22,22,22,26,21,18,20,9,21,18,19,16,20,10,14,15,11,13,11,9,11,6,12,15,12,7,6,15,12,2,7,6,3,3,5,9,5,1,5,4,2,1,1,1,0,1,2,1,VIC,96,762,0,MORWELL-TRARALGON/MONASH WAY
5773,6670,2025-01-01,4,5,2,3,3,2,3,3,1,3,1,2,2,3,1,3,0,1,1,0,1,1,2,2,3,2,0,3,2,1,1,2,2,4,3,5,7,3,5,11,13,10,12,11,7,15,9,13,10,11,17,7,19,14,7,21,14,7,19,16,13,14,10,11,16,13,14,9,13,14,10,10,11,13,9,8,12,13,9,8,5,10,6,5,7,4,5,4,7,3,6,2,6,7,0,2,2,VIC,96,662,0,MORWELL-TRARALGON/MONASH WAY
5774,6670,2025-01-01,4,5,2,3,3,2,3,3,1,3,1,2,2,3,1,3,0,1,1,0,1,1,2,2,3,2,0,3,2,1,1,2,2,4,3,5,7,3,5,11,13,10,12,11,7,15,9,13,10,11,17,7,19,14,7,21,14,7,19,16,13,14,10,11,16,13,14,9,13,14,10,10,11,13,9,8,12,13,9,8,5,10,6,5,7,4,5,4,7,3,6,2,6,7,0,2,2,VIC,96,662,0,MORWELL-TRARALGON/MONASH WAY
5775,6670,2025-01-01,5,2,10,5,3,3,2,1,2,3,1,2,2,2,0,1,3,1,3,1,0,2,6,2,3,2,4,6,4,1,2,7,11,6,7,5,12,9,13,9,17,16,18,15,24,34,31,26,31,26,29,28,32,30,31,30,23,17,24,21,32,24,27,23,30,26,23,21,14,22,26,21,10,19,17,19,15,17,12,14,15,5,6,8,9,13,12,6,2,6,5,4,7,4,2,3,4,VIC,96,1184,0,MORWELL-TRARALGON/MONASH WAY
5776,6670,2025-01-01,5,2,10,5,3,3,2,1,2,3,1,2,2,2,0,1,3,1,3,1,0,2,6,2,3,2,4,6,4,1,2,7,11,6,7,5,12,9,13,9,17,16,18,15,24,34,31,26,31,26,29,28,32,30,31,30,23,17,24,21,32,24,27,23,30,26,23,21,14,22,26,21,10,19,17,19,15,17,12,14,15,5,6,8,9,13,12,6,2,6,5,4,7,4,2,3,4,VIC,96,1184,0,MORWELL-TRARALGON/MONASH WAY
5777,6670,2025-01-01,6,1,1,1,0,3,3,1,1,1,0,1,0,1,1,0,2,1,0,0,0,0,3,1,1,0,1,2,4,1,1,2,3,1,0,1,2,4,1,2,5,5,7,7,11,19,14,17,9,16,16,17,19,12,18,19,13,7,14,22,24,18,9,17,12,10,10,13,14,9,14,9,13,14,8,16,8,9,8,6,4,7,5,7,5,3,5,2,5,3,7,7,2,7,0,1,3,VIC,96,629,0,MORWELL-TRARALGON/MONASH WAY
5778,6670,2025-01-01,6,1,1,1,0,3,3,1,1,1,0,1,0,1,1,0,2,1,0,0,0,0,3,1,1,0,1,2,4,1,1,2,3,1,0,1,2,4,1,2,5,5,7,7,11,19,14,17,9,16,16,17,19,12,18,19,13,7,14,22,24,18,9,17,12,10,10,13,14,9,14,9,13,14,8,16,8,9,8,6,4,7,5,7,5,3,5,2,5,3,7,7,2,7,0,1,3,VIC,96,629,0,MORWELL-TRARALGON/MONASH WAY
5779,6670,2025-01-01,7,0,1,2,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,-1,-1,-1,1,0,2,3,0,4,0,3,4,6,4,4,3,2,3,4,6,1,4,4,1,2,4,1,1,6,4,9,1,2,6,3,4,2,2,3,3,1,1,2,2,3,0,0,2,2,1,1,3,1,0,1,1,1,0,0,0,1,VIC,96,-1,3,MORWELL-TRARALGON/MONASH WAY
5780,6670,2025-01-01,7,0,1,2,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,-1,-1,-1,1,0,2,3,0,4,0,3,4,6,4,4,3,2,3,4,6,1,4,4,1,2,4,1,1,6,4,9,1,2,6,3,4,2,2,3,3,1,1,2,2,3,0,0,2,2,1,1,3,1,0,1,1,1,0,0,0,1,VIC,96,-1,3,MORWELL-TRARALGON/MONASH WAY
5781,6670,2025-01-01,8,2,3,2,2,0,1,3,1,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,1,2,0,1,1,5,1,3,2,3,1,7,5,2,4,1,5,3,4,2,5,4,1,4,1,2,4,2,1,1,3,1,2,1,2,5,3,1,2,3,4,4,0,2,3,0,4,4,2,1,1,2,2,3,1,1,0,2,0,1,1,VIC,96,167,0,MORWELL-TRARALGON/MONASH WAY
5782,6670,2025-01-01,8,2,3,2,2,0,1,3,1,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,1,2,0,1,1,5,1,3,2,3,1,7,5,2,4,1,5,3,4,2,5,4,1,4,1,2,4,2,1,1,3,1,2,1,2,5,3,1,2,3,4,4,0,2,3,0,4,4,2,1,1,2,2,3,1,1,0,2,0,1,1,VIC,96,167,0,MORWELL-TRARALGON/MONASH WAY
5783,6670,2025-01-01,9,7,3,8,7,7,4,3,2,3,2,3,2,3,4,2,4,0,2,3,1,2,1,2,2,4,3,3,1,4,1,5,2,6,4,4,3,8,11,12,13,14,10,11,13,17,14,16,13,7,23,15,20,15,20,14,17,19,17,25,19,14,18,22,20,20,17,20,18,15,13,10,7,14,13,10,18,13,7,9,14,7,10,7,12,9,7,7,8,15,9,8,3,6,7,3,2,VIC,96,892,0,MORWELL-TRARALGON/MONASH WAY
5784,6670,2025-01-01,9,7,3,8,7,7,4,3,2,3,2,3,2,3,4,2,4,0,2,3,1,2,1,2,2,4,3,3,1,4,1,5,2,6,4,4,3,8,11,12,13,14,10,11,13,17,14,16,13,7,23,15,20,15,20,14,17,19,17,25,19,14,18,22,20,20,17,20,18,15,13,10,7,14,13,10,18,13,7,9,14,7,10,7,12,9,7,7,8,15,9,8,3,6,7,3,2,VIC,96,892,0,MORWELL-TRARALGON/MONASH WAY
5785,6670,2025-01-01,10,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,6,2,4,1,4,1,6,4,4,9,10,7,13,14,16,20,18,25,20,23,21,20,25,28,27,17,28,18,26,25,21,18,21,12,24,15,22,27,16,22,17,15,16,16,12,12,11,13,7,7,5,4,4,3,3,2,6,6,5,3,5,0,1,1,1,2,0,0,0,1,1,VIC,96,830,0,MORWELL-TRARALGON/MONASH WAY
5786,6670,2025-01-01,10,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,6,2,4,1,4,1,6,4,4,9,10,7,13,14,16,20,18,25,20,23,21,20,25,28,27,17,28,18,26,25,21,18,21,12,24,15,22,27,16,22,17,15,16,16,12,12,11,13,7,7,5,4,4,3,3,2,6,6,5,3,5,0,1,1,1,2,0,0,0,1,1,VIC,96,830,0,MORWELL-TRARALGON/MONASH WAY
5787,6670,2025-01-01,11,4,7,2,4,2,1,4,2,0,3,1,1,1,2,2,1,0,1,1,2,0,2,2,2,3,2,2,3,3,6,0,1,4,6,4,5,2,6,6,4,11,9,6,5,10,6,7,7,8,10,8,9,12,11,11,11,10,10,11,9,13,9,8,10,8,9,10,7,12,11,9,4,7,11,7,8,6,6,9,3,5,6,9,5,6,4,5,7,4,4,4,3,1,4,2,0,VIC,96,521,0,MORWELL-TRARALGON/MONASH WAY
5788,6670,2025-01-01,11,4,7,2,4,2,1,4,2,0,3,1,1,1,2,2,1,0,1,1,2,0,2,2,2,3,2,2,3,3,6,0,1,4,6,4,5,2,6,6,4,11,9,6,5,10,6,7,7,8,10,8,9,12,11,11,11,10,10,11,9,13,9,8,10,8,9,10,7,12,11,9,4,7,11,7,8,6,6,9,3,5,6,9,5,6,4,5,7,4,4,4,3,1,4,2,0,VIC,96,521,0,MORWELL-TRARALGON/MONASH WAY
5789,6670,2025-01-01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5790,6670,2025-01-01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5791,6670,2025-01-01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5792,6670,2025-01-01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5793,6670,2025-01-01,14,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3,3,1,3,4,2,8,0,6,3,5,1,2,3,5,3,2,1,5,3,3,5,4,5,3,4,1,3,5,2,1,2,5,4,2,1,2,3,0,0,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,VIC,96,141,0,MORWELL-TRARALGON/MONASH WAY
5794,6670,2025-01-01,14,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3,3,1,3,4,2,8,0,6,3,5,1,2,3,5,3,2,1,5,3,3,5,4,5,3,4,1,3,5,2,1,2,5,4,2,1,2,3,0,0,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,VIC,96,141,0,MORWELL-TRARALGON/MONASH WAY
5795,6670,2025-01-01,15,6,4,11,7,3,6,2,2,3,3,1,4,4,2,1,5,2,1,0,2,0,1,2,5,7,5,2,4,4,5,8,12,11,11,10,10,15,10,17,20,18,21,35,40,35,47,45,53,40,43,44,46,37,52,58,45,48,37,47,53,62,37,56,41,44,59,31,28,29,27,30,17,19,19,24,14,17,18,16,8,12,21,22,12,18,12,11,10,8,12,7,5,6,5,11,4,VIC,96,1844,0,MORWELL-TRARALGON/MONASH WAY
5796,6670,2025-01-01,15,6,4,11,7,3,6,2,2,3,3,1,4,4,2,1,5,2,1,0,2,0,1,2,5,7,5,2,4,4,5,8,12,11,11,10,10,15,10,17,20,18,21,35,40,35,47,45,53,40,43,44,46,37,52,58,45,48,37,47,53,62,37,56,41,44,59,31,28,29,27,30,17,19,19,24,14,17,18,16,8,12,21,22,12,18,12,11,10,8,12,7,5,6,5,11,4,VIC,96,1844,0,MORWELL-TRARALGON/MONASH WAY
5797,6670,2025-01-01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5798,6670,2025-01-01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5799,6670,2025-01-01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5800,6670,2025-01-01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5801,6670,2025-01-01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5802,6670,2025-01-01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5803,6670,2025-01-01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5804,6670,2025-01-01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5805,6670,2025-01-01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5806,6670,2025-01-01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5807,6670,2025-01-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5808,6670,2025-01-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5809,6670,2025-01-01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5810,6670,2025-01-01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5811,6670,2025-01-01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5812,6670,2025-01-01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5813,6670,2025-01-01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5814,6670,2025-01-01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MORWELL-TRARALGON/MONASH WAY
5815,6671,2025-01-01,1,5,5,5,8,4,5,4,2,0,3,2,2,1,2,4,2,1,2,0,0,1,2,0,2,3,5,9,5,6,7,2,8,7,4,9,8,8,21,17,17,31,19,15,17,21,20,37,23,26,29,26,24,20,19,34,26,15,20,13,24,26,24,15,19,22,20,12,18,19,15,18,16,16,9,8,14,11,6,18,12,5,6,10,8,8,11,1,10,12,2,5,3,1,5,5,3,VIC,96,1070,0,PHE EXIT RAMP (EAST BOUND)/MONASH WAY
5816,6671,2025-01-01,2,3,12,10,8,7,3,6,7,2,2,3,2,3,7,5,3,4,0,2,3,1,2,8,1,9,6,7,4,9,6,9,13,11,16,16,11,11,13,24,20,27,34,42,33,44,48,41,53,48,52,43,61,61,45,62,55,50,42,55,55,51,50,62,49,54,66,42,38,41,33,43,28,23,21,25,17,23,14,19,9,12,22,29,14,20,9,12,15,12,11,8,10,7,6,13,5,VIC,96,2153,0,PHE EXIT RAMP (EAST BOUND)/MONASH WAY
5817,6671,2025-01-01,3,2,0,2,0,1,0,1,1,0,0,2,2,0,0,3,0,1,0,0,0,0,2,0,1,3,1,1,1,2,2,3,0,2,1,3,1,0,2,1,4,3,1,4,1,4,2,5,5,4,5,4,5,3,1,7,4,3,6,2,5,5,0,6,3,2,1,2,1,3,0,6,3,2,2,2,0,3,3,1,1,0,0,4,1,1,1,1,0,1,1,0,3,2,0,1,0,VIC,96,181,0,PHE EXIT RAMP (EAST BOUND)/MONASH WAY
